SKU	ThuongHieu	GioiTinh	DanhMuc	Size	Mau	Gia	GiaGiam	SoLuong	DaBan	Image	TrangThai
GUC-QUẦ-09-XL-Đ	Gucci	Nam	Quần	XL	Đen	7800000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/quan-dai-nam-gucci-fluid-drill-cropped-trouser-blue-690469-z798c-4142-mau-xanh-size-44-69536f71d813e-30122025132137.jpg	1
GUC-QUẦ-09-XL-T	Gucci	Nam	Quần	XL	Trắng	7800000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/quan-dai-nam-gucci-fluid-drill-cropped-trouser-blue-690469-z798c-4142-mau-xanh-size-44-69536f71d813e-30122025132137.jpg	1
GUC-QUẦ-09-XL-BEI	Gucci	Nam	Quần	XL	Be	7800000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/quan-dai-nam-gucci-fluid-drill-cropped-trouser-blue-690469-z798c-4142-mau-xanh-size-44-69536f71d813e-30122025132137.jpg	1
GUC-QUẦ-09-XL-X	Gucci	Nam	Quần	XL	Xanh	7800000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/quan-dai-nam-gucci-fluid-drill-cropped-trouser-blue-690469-z798c-4142-mau-xanh-size-44-69536f71d813e-30122025132137.jpg	1
GUC-ÁO -10-S-Đ	Gucci	Unisex	Áo khoác	S	Đen	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-S-T	Gucci	Unisex	Áo khoác	S	Trắng	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-S-BEI	Gucci	Unisex	Áo khoác	S	Be	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-S-X	Gucci	Unisex	Áo khoác	S	Xanh	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-M-Đ	Gucci	Unisex	Áo khoác	M	Đen	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-M-T	Gucci	Unisex	Áo khoác	M	Trắng	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-M-BEI	Gucci	Unisex	Áo khoác	M	Be	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-M-X	Gucci	Unisex	Áo khoác	M	Xanh	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-L-Đ	Gucci	Unisex	Áo khoác	L	Đen	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-L-T	Gucci	Unisex	Áo khoác	L	Trắng	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-L-BEI	Gucci	Unisex	Áo khoác	L	Be	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-L-X	Gucci	Unisex	Áo khoác	L	Xanh	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-XL-Đ	Gucci	Unisex	Áo khoác	XL	Đen	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-XL-T	Gucci	Unisex	Áo khoác	XL	Trắng	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-XL-BEI	Gucci	Unisex	Áo khoác	XL	Be	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -10-XL-X	Gucci	Unisex	Áo khoác	XL	Xanh	5000000	4000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/12/ao-khoac-nam-gucci-gg-technical-jersey-xip-jacket-737363-mau-nau-size-s-n-dg-676cfc86b54c2-26122024134942.jpg	1
GUC-ÁO -11-S-Đ	Gucci	Nam	Áo khoác	S	Đen	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-S-T	Gucci	Nam	Áo khoác	S	Trắng	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-S-BEI	Gucci	Nam	Áo khoác	S	Be	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-S-X	Gucci	Nam	Áo khoác	S	Xanh	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-M-Đ	Gucci	Nam	Áo khoác	M	Đen	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-M-T	Gucci	Nam	Áo khoác	M	Trắng	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-M-BEI	Gucci	Nam	Áo khoác	M	Be	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-M-X	Gucci	Nam	Áo khoác	M	Xanh	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-L-Đ	Gucci	Nam	Áo khoác	L	Đen	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-L-T	Gucci	Nam	Áo khoác	L	Trắng	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-L-BEI	Gucci	Nam	Áo khoác	L	Be	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-L-X	Gucci	Nam	Áo khoác	L	Xanh	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-XL-Đ	Gucci	Nam	Áo khoác	XL	Đen	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-XL-T	Gucci	Nam	Áo khoác	XL	Trắng	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-XL-BEI	Gucci	Nam	Áo khoác	XL	Be	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -11-XL-X	Gucci	Nam	Áo khoác	XL	Xanh	10000000	9200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-khoac-nam-gucci-technical-jersey-gg-print-zipped-jacket-787879-mau-be-size-m-69a0fc462990a-27022026090702.jpg	1
GUC-ÁO -12-S-Đ	Gucci	Nam	Áo khoác	S	Đen	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-S-T	Gucci	Nam	Áo khoác	S	Trắng	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-S-BEI	Gucci	Nam	Áo khoác	S	Be	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-S-X	Gucci	Nam	Áo khoác	S	Xanh	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-M-Đ	Gucci	Nam	Áo khoác	M	Đen	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-M-T	Gucci	Nam	Áo khoác	M	Trắng	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-M-BEI	Gucci	Nam	Áo khoác	M	Be	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-M-X	Gucci	Nam	Áo khoác	M	Xanh	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-L-Đ	Gucci	Nam	Áo khoác	L	Đen	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-L-T	Gucci	Nam	Áo khoác	L	Trắng	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-L-BEI	Gucci	Nam	Áo khoác	L	Be	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-L-X	Gucci	Nam	Áo khoác	L	Xanh	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-XL-Đ	Gucci	Nam	Áo khoác	XL	Đen	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-XL-T	Gucci	Nam	Áo khoác	XL	Trắng	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-XL-BEI	Gucci	Nam	Áo khoác	XL	Be	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -12-XL-X	Gucci	Nam	Áo khoác	XL	Xanh	9400000	8600000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/ao-khoac-nam-gucci-jumbo-gg-canvas-17439318-mau-be-nau-size-44-6938ed6204e87-10122025104746.jpg	1
GUC-ÁO -13-S-Đ	Gucci	Unisex	Áo sơ mi	S	Đen	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-S-T	Gucci	Unisex	Áo sơ mi	S	Trắng	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-S-BEI	Gucci	Unisex	Áo sơ mi	S	Be	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-S-X	Gucci	Unisex	Áo sơ mi	S	Xanh	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-M-Đ	Gucci	Unisex	Áo sơ mi	M	Đen	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-M-T	Gucci	Unisex	Áo sơ mi	M	Trắng	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-M-BEI	Gucci	Unisex	Áo sơ mi	M	Be	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-M-X	Gucci	Unisex	Áo sơ mi	M	Xanh	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-L-Đ	Gucci	Unisex	Áo sơ mi	L	Đen	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-L-T	Gucci	Unisex	Áo sơ mi	L	Trắng	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-L-BEI	Gucci	Unisex	Áo sơ mi	L	Be	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-L-X	Gucci	Unisex	Áo sơ mi	L	Xanh	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-XL-Đ	Gucci	Unisex	Áo sơ mi	XL	Đen	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-XL-T	Gucci	Unisex	Áo sơ mi	XL	Trắng	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-XL-BEI	Gucci	Unisex	Áo sơ mi	XL	Be	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -13-XL-X	Gucci	Unisex	Áo sơ mi	XL	Xanh	8400000	7000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2022/02/ao-so-mi-gucci-cotton-shirt-with-symbols-mau-trang-size-s-621060d6ecf5e-19022022101534.jpg	1
GUC-ÁO -14-S-Đ	Gucci	Nam	Áo sơ mi	S	Đen	11600000	10800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/10/ao-so-mi-nam-gucci-blue-shirt-mau-xanh-blue-size-37-68ef0ce9b4373-15102025095433.png	1
GUC-ÁO -14-S-T	Gucci	Nam	Áo sơ mi	S	Trắng	11600000	10800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/10/ao-so-mi-nam-gucci-blue-shirt-mau-xanh-blue-size-37-68ef0ce9b4373-15102025095433.png	1
GUC-ÁO -14-S-BEI	Gucci	Nam	Áo sơ mi	S	Be	11600000	10800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/10/ao-so-mi-nam-gucci-blue-shirt-mau-xanh-blue-size-37-68ef0ce9b4373-15102025095433.png	1
GUC-ÁO -14-S-X	Gucci	Nam	Áo sơ mi	S	Xanh	11600000	10800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/10/ao-so-mi-nam-gucci-blue-shirt-mau-xanh-blue-size-37-68ef0ce9b4373-15102025095433.png	1
GUC-ÁO -14-M-Đ	Gucci	Nam	Áo sơ mi	M	Đen	11600000	10800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/10/ao-so-mi-nam-gucci-blue-shirt-mau-xanh-blue-size-37-68ef0ce9b4373-15102025095433.png	1
